"Analyzed","CVE-2023-52352","CWE-862",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:google:android:13.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:14.0:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:s8000:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:sc7731e:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:sc9832e:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:sc9863a:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t310:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t606:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t610:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t612:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t616:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t760:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t770:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t820:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2023-52359","NVD-CWE-noinfo",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:huawei:emui:12.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:emui:13.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:2.1.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:3.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:3.1.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:4.0.0:*:*:*:*:*:*:*"
"Analyzed","CVE-2023-52386","CWE-787",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:huawei:emui:13.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:3.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:3.1.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:4.0.0:*:*:*:*:*:*:*"
"Analyzed","CVE-2023-52536","CWE-125",,,,,"nvd@nist.gov",4.4,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:13.0:*:*:*:*:*:*:*" "cpe:2.3:o:google:android:14.0:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:s8000:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:sc7731e:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:sc9832e:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:sc9863a:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t310:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t606:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t610:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t612:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t616:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t618:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t760:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t770:-:*:*:*:*:*:*:*" "cpe:2.3:h:unisoc:t820:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2023-52540","NVD-CWE-noinfo",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:huawei:emui:12.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:emui:13.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:2.1.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:3.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:3.1.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:4.0.0:*:*:*:*:*:*:*"
"Analyzed","CVE-2023-52546","NVD-CWE-noinfo",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:o:huawei:emui:13.0.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:3.1.0:*:*:*:*:*:*:*" "cpe:2.3:o:huawei:harmonyos:4.0.0:*:*:*:*:*:*:*"
"Analyzed","CVE-2023-52715","NVD-CWE-noinfo",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:huawei:harmonyos:4.0.0:*:*:*:*:*:*:*"
"Analyzed","CVE-2023-6489","CWE-1333" "CWE-1333",,,,,"cve@gitlab.com" "nvd@nist.gov",4.3 6.5,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*"
"Analyzed","CVE-2023-6678","CWE-1333" "CWE-1333",,,,,"cve@gitlab.com" "nvd@nist.gov",4.3 6.5,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*"
"Analyzed","CVE-2024-1347","CWE-290" "NVD-CWE-noinfo",,,,,"cve@gitlab.com" "nvd@nist.gov",4.3 5.3,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N",,,,,,,,,"cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*" "cpe:2.3:a:gitlab:gitlab:16.11.0:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:16.11.0:*:*:*:enterprise:*:*:*"
"Analyzed","CVE-2024-20737","CWE-125",,,,,"psirt@adobe.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:adobe:after_effects:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:after_effects:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20766","CWE-125",,,,,"psirt@adobe.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:adobe:indesign:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:indesign:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20770","CWE-125",,,,,"psirt@adobe.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:adobe:photoshop:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:photoshop:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20771","CWE-125",,,,,"psirt@adobe.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:adobe:bridge:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:bridge:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20772","CWE-121" "CWE-787",,,,,"psirt@adobe.com",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:adobe:media_encoder:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:media_encoder:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20778","CWE-79",,,,,"psirt@adobe.com",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:adobe:experience_manager:*:*:*:*:-:*:*:*" "cpe:2.3:a:adobe:experience_manager:*:*:*:*:aem_cloud_service:*:*:*"
"Analyzed","CVE-2024-20779","CWE-79",,,,,"psirt@adobe.com",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:adobe:experience_manager:*:*:*:*:-:*:*:*" "cpe:2.3:a:adobe:experience_manager:*:*:*:*:aem_cloud_service:*:*:*"
"Analyzed","CVE-2024-20780","CWE-79",,,,,"psirt@adobe.com",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:adobe:experience_manager:*:*:*:*:-:*:*:*" "cpe:2.3:a:adobe:experience_manager:*:*:*:*:aem_cloud_service:*:*:*"
"Analyzed","CVE-2024-20794","CWE-476",,,,,"psirt@adobe.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:a:adobe:animate:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:animate:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20795","CWE-190",,,,,"psirt@adobe.com",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:adobe:animate:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:animate:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20796","CWE-125",,,,,"psirt@adobe.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:adobe:animate:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:animate:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20797","CWE-125",,,,,"psirt@adobe.com",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:adobe:animate:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:animate:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20798","CWE-125",,,,,"psirt@adobe.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:adobe:illustrator:*:*:*:*:*:*:*:*" "cpe:2.3:a:adobe:illustrator:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20799","CWE-79",,,,,"psirt@adobe.com",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:adobe:experience_manager:*:*:*:*:-:*:*:*" "cpe:2.3:a:adobe:experience_manager:*:*:*:*:aem_cloud_service:*:*:*"
"Analyzed","CVE-2024-20800","CWE-79",,,,,"psirt@adobe.com",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:adobe:experience_manager:*:*:*:*:-:*:*:*" "cpe:2.3:a:adobe:experience_manager:*:*:*:*:aem_cloud_service:*:*:*"
"Analyzed","CVE-2024-20954","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",3.7,"LOW","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N",,,,,,,,,"cpe:2.3:a:oracle:graalvm:20.3.13:*:*:*:enterprise:*:*:*" "cpe:2.3:a:oracle:graalvm:21.3.9:*:*:*:enterprise:*:*:*" "cpe:2.3:a:oracle:graalvm_for_jdk:17.0.10:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:graalvm_for_jdk:21.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:graalvm_for_jdk:22:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20989","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",7,"HIGH","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:L",,,,,,,,,"cpe:2.3:a:oracle:hospitality_simphony:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20990","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",5.3,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,,,,,,,,"cpe:2.3:a:oracle:applications_technology_stack:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20992","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",4.4,"MEDIUM","CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:oracle:webcenter_portal:12.2.1.4.0:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20993","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",4.9,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:a:oracle:mysql_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:mysql_server:8.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:vmware_vsphere:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:windows:*:*" "cpe:2.3:a:netapp:oncommand_insight:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:oncommand_workflow_automation:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:snapcenter:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20994","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",5.3,"MEDIUM","CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:a:oracle:mysql_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:mysql_server:8.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:vmware_vsphere:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:windows:*:*" "cpe:2.3:a:netapp:oncommand_insight:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:oncommand_workflow_automation:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:snapcenter:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20997","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",9.9,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:oracle:hospitality_simphony:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-20999","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",8.2,"HIGH","CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:oracle:solaris:11:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-21000","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",3.8,"LOW","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:oracle:mysql_server:*:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:mysql_server:8.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:vmware_vsphere:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:windows:*:*" "cpe:2.3:a:netapp:oncommand_insight:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:oncommand_workflow_automation:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:snapcenter:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-21001","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:oracle:business_intelligence:7.0.0.0.0:*:*:*:enterprise:*:*:*"
"Analyzed","CVE-2024-21003","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",3.1,"LOW","CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N",,,,,,,,,"cpe:2.3:a:oracle:graalvm:20.3.13:*:*:*:enterprise:*:*:*" "cpe:2.3:a:oracle:graalvm:21.3.9:*:*:*:enterprise:*:*:*" "cpe:2.3:a:oracle:jdk:1.8.0:update401:*:*:*:*:*:*" "cpe:2.3:a:oracle:jre:1.8.0:update401:*:*:*:*:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:vmware_vsphere:*:*" "cpe:2.3:a:netapp:active_iq_unified_manager:-:*:*:*:*:windows:*:*" "cpe:2.3:a:netapp:data_infrastructure_insights_acquisition_unit:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:data_infrastructure_insights_storage_workload_security_agent:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:oncommand_insight:-:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:oncommand_workflow_automation:-:*:*:*:*:*:*:*"
