"Modified","CVE-2003-0909","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_xp:*:gold:*:*:*:*:*:*"
"Modified","CVE-2003-0910","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_nt:4.0:*:*:*:*:*:*:*"
"Modified","CVE-2003-1041","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:microsoft:ie:6:windows_server_2003_sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:ie:6.0:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.5:*:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.5:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:5.5:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:internet_explorer:6.0:*:*:*:*:*:*:*"
"Modified","CVE-2004-0038","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:mcafee:epolicy_orchestrator:2.5:*:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:2.5:sp1:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:2.5.1:*:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:3.0:*:*:*:*:*:*:*" "cpe:2.3:a:mcafee:epolicy_orchestrator:3.0:sp2a:*:*:*:*:*:*"
"Modified","CVE-2004-0050","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:verity:ultraseek:*:*:*:*:*:*:*:*"
"Modified","CVE-2004-0109","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:linux:linux_kernel:2.4.0:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.5.0:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:*:*:*:*:*:*:*"
"Modified","CVE-2004-0116","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:gold:*:*:*:*:*:*"
"Modified","CVE-2004-0117","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:microsoft:netmeeting:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_98:*:gold:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_me:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:gold:*:*:*:*:*:*"
"Modified","CVE-2004-0118","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_nt:4.0:*:*:*:*:*:*:*"
"Modified","CVE-2004-0119","CWE-476",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:microsoft:windows_2000:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2003:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:-:*:*:*:*:*:*:*"
"Modified","CVE-2004-0120","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:gold:*:*:*:*:*:*"
"Modified","CVE-2004-0123","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_98:*:gold:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_98se:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_me:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_nt:4.0:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:gold:*:*:*:*:*:*"
"Modified","CVE-2004-0124","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",2.6,LOW,"AV:N/AC:H/Au:N/C:P/I:N/A:N","cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_nt:4.0:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_nt:4.0:*:server:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_nt:4.0:*:terminal_server:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_nt:4.0:*:workstation:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:gold:*:*:*:*:*:*"
"Modified","CVE-2004-0133","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:linux:linux_kernel:2.4.0:*:*:*:*:*:*:*"
"Modified","CVE-2004-0154","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:nfs:nfs-utils:1.0:*:*:*:*:*:*:*" "cpe:2.3:a:nfs:nfs-utils:1.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:nfs:nfs-utils:1.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:nfs:nfs-utils:1.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:nfs:nfs-utils:1.0.6:*:*:*:*:*:*:*"
"Modified","CVE-2004-0155","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:kame:racoon:*:*:*:*:*:*:*:*"
"Modified","CVE-2004-0156","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:ssmtp:ssmtp:*:*:*:*:*:*:*:*"
"Modified","CVE-2004-0157","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:xonix:xonix:*:*:*:*:*:*:*:*"
"Modified","CVE-2004-0177","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:linux:linux_kernel:2.4.0:*:*:*:*:*:*:*"
"Modified","CVE-2004-0178","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:linux:linux_kernel:2.4.0:*:*:*:*:*:*:*"
"Modified","CVE-2004-0179","CWE-134",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:webdav:neon:*:*:*:*:*:*:*:*" "cpe:2.3:a:apache:openoffice:*:*:*:*:*:*:*:*" "cpe:2.3:a:apache:subversion:*:*:*:*:*:*:*:*" "cpe:2.3:a:webdav:cadaver:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:*:*:*:*:*:*"
"Modified","CVE-2004-0180","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",2.6,LOW,"AV:N/AC:H/Au:N/C:N/I:P/A:N","cpe:2.3:a:cvs:cvs:*:*:*:*:*:*:*:*"
"Modified","CVE-2004-0181","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:linux:linux_kernel:2.4.0:*:*:*:*:*:*:*"
"Modified","CVE-2004-0182","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:gnu:mailman:*:*:*:*:*:*:*:*"
"Modified","CVE-2004-0197","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:microsoft:jet:4.0:*:*:*:*:*:*:*"
"Modified","CVE-2004-0199","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5.1,MEDIUM,"AV:N/AC:H/Au:N/C:P/I:P/A:P","cpe:2.3:o:microsoft:windows_2003_server:enterprise:*:64-bit:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:enterprise_64-bit:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:r2:*:64-bit:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:r2:*:datacenter_64-bit:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:standard:*:64-bit:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_2003_server:web:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:64-bit:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:*:home:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:gold:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:gold:professional:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp1:64-bit:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_xp:*:sp1:home:*:*:*:*:*"
"Modified","CVE-2004-0227","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:triornis:zoneminder:1.17.0:*:*:*:*:*:*:*" "cpe:2.3:a:triornis:zoneminder:1.17.1:*:*:*:*:*:*:*" "cpe:2.3:a:triornis:zoneminder:1.17.2:*:*:*:*:*:*:*" "cpe:2.3:a:triornis:zoneminder:1.18.0:*:*:*:*:*:*:*" "cpe:2.3:a:triornis:zoneminder:1.18.1:*:*:*:*:*:*:*" "cpe:2.3:a:triornis:zoneminder:1.19.0:*:*:*:*:*:*:*" "cpe:2.3:a:triornis:zoneminder:1.19.1:*:*:*:*:*:*:*"
"Modified","CVE-2004-0385","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:oracle:application_server_web_cache:9.0.0.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:application_server_web_cache:9.0.2.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:application_server_web_cache:9.0.3.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:application_server_web_cache:9.0.4.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:e-business_suite:11i:*:*:*:*:*:*:*"
"Modified","CVE-2004-0387","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5.1,MEDIUM,"AV:N/AC:H/Au:N/C:P/I:P/A:P","cpe:2.3:a:realnetworks:realone_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:realnetworks:realone_player:*:*:enterprise:*:*:*:*:*" "cpe:2.3:a:realnetworks:realone_player:10_beta:*:*:*:*:*:*:*" "cpe:2.3:a:realnetworks:realplayer:8.0:*:*:*:*:*:*:*"
"Modified","CVE-2004-0388","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:N/I:P/A:N","cpe:2.3:a:oracle:mysql:5.0.33:*:*:*:*:*:*:*"
"Modified","CVE-2004-0389","CWE-476",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:a:realnetworks:helix_universal_server:9.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:realnetworks:helix_universal_server:9.0.2:*:*:*:*:*:*:*"
"Modified","CVE-2004-0391","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:cisco:wireless_lan_solution_engine:2.0:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:wireless_lan_solution_engine:2.1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:wireless_lan_solution_engine:2.2:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:wireless_lan_solution_engine:2.3:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:wireless_lan_solution_engine:2.4:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:wireless_lan_solution_engine:2.5:*:*:*:*:*:*:*" "cpe:2.3:h:cisco:hosting_solution_engine:1.7:*:*:*:*:*:*:*" "cpe:2.3:h:cisco:hosting_solution_engine:1.7.0:*:*:*:*:*:*:*" "cpe:2.3:h:cisco:hosting_solution_engine:1.7.1:*:*:*:*:*:*:*" "cpe:2.3:h:cisco:hosting_solution_engine:1.7.2:*:*:*:*:*:*:*" "cpe:2.3:h:cisco:hosting_solution_engine:1.7.3:*:*:*:*:*:*:*"
"Modified","CVE-2004-0392","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:kame:racoon:*:*:*:*:*:*:*:*"
"Modified","CVE-2004-0396","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:cvs:cvs:1.11:*:*:*:*:*:*:*" "cpe:2.3:a:cvs:cvs:1.12:*:*:*:*:*:*:*"
"Modified","CVE-2004-0403","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:kame:racoon:*:*:*:*:*:*:*:*"
"Modified","CVE-2004-0405","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:cvs:cvs:*:*:*:*:*:*:*:*"
"Modified","CVE-2004-0407","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",2.6,LOW,"AV:N/AC:H/Au:N/C:N/I:N/A:P","cpe:2.3:a:macromedia:coldfusion:6.1:*:*:*:*:*:*:*"
"Modified","CVE-2004-0409","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:xchat:xchat:1.8.0:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.8.1:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.8.2:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.8.3:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.8.4:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.8.5:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.8.6:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.8.7:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.8.8:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.8.9:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.9.0:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.9.1:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.9.2:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.9.3:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.9.4:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.9.5:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.9.6:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.9.7:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.9.8:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:1.9.9:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:2.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:2.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:2.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:2.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:2.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:2.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:2.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:xchat:xchat:2.0.8:*:*:*:*:*:*:*"
"Modified","CVE-2004-1345","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:h:sun:storedge_3310_scsi_array:*:*:*:*:*:*:*:*" "cpe:2.3:h:sun:storedge_3510_fc_array:*:*:*:*:*:*:*:*" "cpe:2.3:a:sun:enterprise_storage_manager:2.1:*:*:*:*:*:*:*"
"Modified","CVE-2004-1346","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",2.1,LOW,"AV:L/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:sun:solaris:9.0:*:sparc:*:*:*:*:*" "cpe:2.3:o:sun:solaris:9.0:*:x86:*:*:*:*:*"
"Modified","CVE-2004-1754","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:P/A:N","cpe:2.3:a:symantec:enterprise_firewall:7.0.4:*:solaris:*:*:*:*:*" "cpe:2.3:a:symantec:enterprise_firewall:7.0.4:*:windows_2000_nt:*:*:*:*:*" "cpe:2.3:a:symantec:enterprise_firewall:8.0:*:*:*:*:*:*:*" "cpe:2.3:a:symantec:enterprise_firewall:8.0:*:solaris:*:*:*:*:*" "cpe:2.3:a:symantec:enterprise_firewall:8.0:*:windows_2000_nt:*:*:*:*:*" "cpe:2.3:h:symantec:gateway_security:5110_1.0:*:*:*:*:*:*:*" "cpe:2.3:h:symantec:gateway_security:5200_1.0:*:*:*:*:*:*:*" "cpe:2.3:h:symantec:gateway_security:5300_1.0:*:*:*:*:*:*:*" "cpe:2.3:h:symantec:gateway_security:5310_1.0:*:*:*:*:*:*:*" "cpe:2.3:h:symantec:gateway_security:5400_2.0:*:*:*:*:*:*:*" "cpe:2.3:h:symantec:gateway_security:5400_2.0.1:*:*:*:*:*:*:*"
