"Modified","CVE-2020-14129","NVD-CWE-noinfo",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:mi:xiaomi:-:*:*:*:*:*:*:*"
"Modified","CVE-2020-14131","NVD-CWE-noinfo",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:mi:xiaomi:-:*:*:*:*:*:*:*"
"Modified","CVE-2020-15853","CWE-400" "NVD-CWE-noinfo",,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L",,,,,,,,,"cpe:2.3:a:fedoraproject:supybot-fedora:-:*:*:*:*:*:*:*"
"Modified","CVE-2020-15855","CWE-79" "CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:redhat:bodhi:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-23648","CWE-306",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N",,,,,,,,,"cpe:2.3:o:asus:rt-n12e_firmware:2.0.0.39:*:*:*:*:*:*:*" "cpe:2.3:h:asus:rt-n12e:-:*:*:*:*:*:*:*"
"Modified","CVE-2020-5355","CWE-276" "CWE-276",,,,,"security_alert@emc.com" "nvd@nist.gov",4.3 4.3,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N",,,,,,,,,"cpe:2.3:a:dell:emc_isilon_onefs:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-8973","CWE-284" "NVD-CWE-noinfo",,,,,"cve-coordination@incibe.es" "nvd@nist.gov",9.3 8.1,"CRITICAL" "HIGH","CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:N" "CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N",,,,,,,,,"cpe:2.3:o:zigor:zgr_tps200_ng_firmware:2.00:*:*:*:*:*:*:*" "cpe:2.3:h:zigor:zgr_tps200_ng:1.01:*:*:*:*:*:*:*"
"Modified","CVE-2020-8974","CWE-434" "CWE-434",,,,,"cve-coordination@incibe.es" "nvd@nist.gov",10 9.1,"CRITICAL" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H",,,,,,,,,"cpe:2.3:o:zigor:zgr_tps200_ng_firmware:2.00:*:*:*:*:*:*:*" "cpe:2.3:h:zigor:zgr_tps200_ng:1.01:*:*:*:*:*:*:*"
"Modified","CVE-2020-8975","CWE-201" "CWE-200",,,,,"cve-coordination@incibe.es" "nvd@nist.gov",7.5 7.5,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:o:zigor:zgr_tps200_ng_firmware:2.00:*:*:*:*:*:*:*" "cpe:2.3:h:zigor:zgr_tps200_ng:1.01:*:*:*:*:*:*:*"
"Modified","CVE-2020-8976","CWE-352" "CWE-352",,,,,"cve-coordination@incibe.es" "nvd@nist.gov",9.6 8.8,"CRITICAL" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:zigor:zgr_tps200_ng_firmware:2.00:*:*:*:*:*:*:*" "cpe:2.3:h:zigor:zgr_tps200_ng:1.01:*:*:*:*:*:*:*"
"Modified","CVE-2020-9285","NVD-CWE-noinfo",,,,,"nvd@nist.gov",6.8,"MEDIUM","CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:sonos:one_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:sonos:one:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-0696","CWE-362" "CWE-416",,,,,"nvd@nist.gov",7,"HIGH","CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-0699","CWE-787",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-0951","CWE-190",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-20030","CWE-22" "CWE-22",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:sonicwall:global_management_system:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-22685","CWE-22" "CWE-22",,,,,"ics-cert@hq.dhs.gov" "nvd@nist.gov",6.2 7.5,"MEDIUM" "HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:cassianetworks:access_controller:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-25044","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:premium-themes:cryptocurrency_pricing_list_and_ticker:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-26727","CWE-94" "CWE-121" "CWE-77" "CWE-787",,,,,"prodsec@nozominetworks.com" "nvd@nist.gov",10 9.8,"CRITICAL" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:lannerinc:iac-ast2500a_firmware:1.10.0:*:*:*:*:*:*:*" "cpe:2.3:h:lannerinc:iac-ast2500a:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-26728","CWE-94" "CWE-121" "CWE-77" "CWE-787",,,,,"prodsec@nozominetworks.com" "nvd@nist.gov",10 9.8,"CRITICAL" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:lannerinc:iac-ast2500a_firmware:1.10.0:*:*:*:*:*:*:*" "cpe:2.3:h:lannerinc:iac-ast2500a:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-26729","CWE-94" "CWE-121" "CWE-77" "CWE-787",,,,,"prodsec@nozominetworks.com" "nvd@nist.gov",10 9.8,"CRITICAL" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:lannerinc:iac-ast2500a_firmware:1.10.0:*:*:*:*:*:*:*" "cpe:2.3:h:lannerinc:iac-ast2500a:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-26730","CWE-121" "CWE-787",,,,,"prodsec@nozominetworks.com" "nvd@nist.gov",10 9.8,"CRITICAL" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:lannerinc:iac-ast2500a_firmware:1.10.0:*:*:*:*:*:*:*" "cpe:2.3:h:lannerinc:iac-ast2500a:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-26731","CWE-94" "CWE-121" "CWE-77" "CWE-787",,,,,"prodsec@nozominetworks.com" "nvd@nist.gov",9.1 9.8,"CRITICAL" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:lannerinc:iac-ast2500a_firmware:1.10.0:*:*:*:*:*:*:*" "cpe:2.3:h:lannerinc:iac-ast2500a:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-26732","CWE-284" "NVD-CWE-Other",,,,,"prodsec@nozominetworks.com" "nvd@nist.gov",6.5 5.3,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N",,,,,,,,,"cpe:2.3:o:lannerinc:iac-ast2500a_firmware:1.10.0:*:*:*:*:*:*:*" "cpe:2.3:h:lannerinc:iac-ast2500a:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-26733","CWE-284" "NVD-CWE-Other",,,,,"prodsec@nozominetworks.com" "nvd@nist.gov",5.3 7.5,"MEDIUM" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:lannerinc:iac-ast2500a_firmware:1.10.0:*:*:*:*:*:*:*" "cpe:2.3:h:lannerinc:iac-ast2500a:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-27406","CWE-15" "CWE-610",,,,,"ics-cert@hq.dhs.gov" "nvd@nist.gov",8.8 8.8,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:perfact:openvpn-client:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-3305","CWE-426",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:feishu:feishu:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-33231","CWE-79",,,,,"nvd@nist.gov",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:easyvista:service_manager:2018.1.181.1:*:*:*:*:*:*:*"
"Modified","CVE-2021-35226","CWE-326" "CWE-326",,,,,"psirt@solarwinds.com" "nvd@nist.gov",6.5 6.5,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:solarwinds:network_configuration_manager:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-35387","CWE-89",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:phpgurukul:hospital_management_system:4.0:*:*:*:*:*:*:*"
"Modified","CVE-2021-35388","CWE-79",,,,,"nvd@nist.gov",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:phpgurukul:hospital_management_system:4.0:*:*:*:*:*:*:*"
"Modified","CVE-2021-36201","CWE-204" "CWE-203",,,,,"productsecurity@jci.com" "nvd@nist.gov",4.3 5.3,"MEDIUM" "MEDIUM","CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,,,,,,,,"cpe:2.3:o:johnsoncontrols:c-cure_9000_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:johnsoncontrols:c-cure_9000:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-36206","CWE-79" "CWE-79",,,,,"productsecurity@jci.com" "nvd@nist.gov",10 6.1,"CRITICAL" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:johnsoncontrols:cevas:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-36369","CWE-287",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N",,,,,,,,,"cpe:2.3:a:dropbear_ssh_project:dropbear_ssh:*:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*"
"Modified","CVE-2021-36858","CWE-79" "CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",4.8 4.8,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:themepoints:testimonials:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-36863","CWE-79" "CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",5.4 5.4,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:expresstech:quiz_and_survey_master:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-36864","CWE-79" "CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",3.4 5.4,"LOW" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:N/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:expresstech:quiz_and_survey_master:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-36898","CWE-89" "CWE-89",,,,,"audit@patchstack.com" "nvd@nist.gov",9.1 7.2,"CRITICAL" "HIGH","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:expresstech:quiz_and_survey_master:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-36899","CWE-79",,,,,"audit@patchstack.com" "nvd@nist.gov",4.8 4.8,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:asset_cleanup\\:_page_speed_booster_project:asset_cleanup\\:_page_speed_booster:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-36913","CWE-284" "CWE-74",,,,,"audit@patchstack.com" "nvd@nist.gov",7.5 7.5,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N",,,,,,,,,"cpe:2.3:a:redirection-for-contact-form7:redirection_for_contact_form_7:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-36915","CWE-352",,,,,"audit@patchstack.com" "nvd@nist.gov",4.2 4.3,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N",,,,,,,,,"cpe:2.3:a:cozmoslabs:profile_builder:*:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-37781","CWE-79",,,,,"nvd@nist.gov",5.4,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:phpgurukul:employee_record_management_system:1.2:*:*:*:*:*:*:*"
"Modified","CVE-2021-37782","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:phpgurukul:employee_record_management_system:1.2:*:*:*:*:*:*:*"
"Modified","CVE-2021-38217","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:sem-cms:semcms:1.2:*:*:*:*:*:*:*"
"Modified","CVE-2021-38395","CWE-74" "CWE-74",,,,,"ics-cert@hq.dhs.gov" "nvd@nist.gov",9.1 9.8,"CRITICAL" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:honeywell:c200_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:c200:-:*:*:*:*:*:*:*" "cpe:2.3:o:honeywell:c200e_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:c200e:-:*:*:*:*:*:*:*" "cpe:2.3:o:honeywell:c300_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:c300:-:*:*:*:*:*:*:*" "cpe:2.3:o:honeywell:application_control_environment_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:application_control_environment:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-38397","CWE-434" "CWE-434",,,,,"ics-cert@hq.dhs.gov" "nvd@nist.gov",10 10,"CRITICAL" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:honeywell:c200_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:c200:-:*:*:*:*:*:*:*" "cpe:2.3:o:honeywell:c200e_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:c200e:-:*:*:*:*:*:*:*" "cpe:2.3:o:honeywell:c300_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:c300:-:*:*:*:*:*:*:*" "cpe:2.3:o:honeywell:application_control_environment_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:application_control_environment:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-38399","CWE-23" "CWE-22",,,,,"ics-cert@hq.dhs.gov" "nvd@nist.gov",7.5 7.5,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:o:honeywell:c200_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:c200:-:*:*:*:*:*:*:*" "cpe:2.3:o:honeywell:c200e_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:c200e:-:*:*:*:*:*:*:*" "cpe:2.3:o:honeywell:c300_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:c300:-:*:*:*:*:*:*:*" "cpe:2.3:o:honeywell:application_control_environment_firmware:-:*:*:*:*:*:*:*" "cpe:2.3:h:honeywell:application_control_environment:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-38728","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:sem-cms:semcms:1.1:*:*:*:*:*:*:*"
"Modified","CVE-2021-38729","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:sem-cms:semcms:1.1:*:*:*:*:*:*:*"
"Modified","CVE-2021-38730","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:sem-cms:semcms:1.1:*:*:*:*:*:*:*"
"Modified","CVE-2021-38731","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:sem-cms:semcms:1.1:*:*:*:*:*:*:*"
"Modified","CVE-2021-38732","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:sem-cms:semcms:1.1:*:*:*:*:*:*:*"
"Modified","CVE-2021-38733","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:sem-cms:semcms:1.1:*:*:*:*:*:*:*"
"Modified","CVE-2021-38734","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:sem-cms:semcms:1.1:*:*:*:*:*:*:*"
"Modified","CVE-2021-38736","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:sem-cms:semcms:1.1:*:*:*:*:*:*:*"
"Modified","CVE-2021-38737","CWE-89",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:a:sem-cms:semcms:1.1:*:*:*:*:*:*:*"
