"Analyzed","CVE-2024-21150","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:oracle:jd_edwards_enterpriseone_tools:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-21151","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",3.3,"LOW","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L",,,,,,,,,"cpe:2.3:o:oracle:solaris:11:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-21155","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",4.7,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:N/A:N",,,,,,,,,"cpe:2.3:a:oracle:zfs_storage_appliance_kit:8.8:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-21158","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com" "nvd@nist.gov",6.4 6.4,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N",,,,,,,,,"cpe:2.3:a:oracle:peoplesoft_enterprise_peopletools:8.59:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:peoplesoft_enterprise_peopletools:8.60:*:*:*:*:*:*:*" "cpe:2.3:a:oracle:peoplesoft_enterprise_peopletools:8.61:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-21167","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",8.1,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N",,,,,,,,,"cpe:2.3:a:oracle:trading_community:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-21168","NVD-CWE-noinfo",,,,,"secalert_us@oracle.com",6.5,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:oracle:jd_edwards_enterpriseone_orchestrator:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-2177","CWE-1021" "CWE-1021",,,,,"cve@gitlab.com" "nvd@nist.gov",6.8 6.8,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:N" "CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:N",,,,,,,,,"cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*" "cpe:2.3:a:gitlab:gitlab:17.1.0:*:*:*:community:*:*:*" "cpe:2.3:a:gitlab:gitlab:17.1.0:*:*:*:enterprise:*:*:*"
"Analyzed","CVE-2024-21993","NVD-CWE-noinfo",,,,,"security-alert@netapp.com" "nvd@nist.gov",5.7 6.5,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:netapp:snapcenter:*:*:*:*:*:*:*:*" "cpe:2.3:a:netapp:snapcenter:5.0:-:*:*:*:*:*:*"
"Analyzed","CVE-2024-23695","CWE-190" "CWE-190",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 8.4,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-23696","CWE-416" "CWE-416",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 8.4,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-23697","CWE-416" "CWE-416",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 7.3,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L",,,,,,,,,"cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-23698","CWE-787" "CWE-787",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 7.8,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-23711","NVD-CWE-noinfo" "CWE-269",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 7.8,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:google:android:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-24749","CWE-22" "CWE-22",,,,,"security-advisories@github.com" "nvd@nist.gov",7.5 7.5,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:a:geoserver:geoserver:*:*:*:*:*:*:*:*" "cpe:2.3:a:geoserver:geoserver:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-27826","NVD-CWE-noinfo" "CWE-269",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",7.8 7.8,"HIGH" "HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:apple:ipados:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:iphone_os:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:macos:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:tvos:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:visionos:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:watchos:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-27862","NVD-CWE-noinfo" "CWE-400",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",2.4 5.3,"LOW" "MEDIUM","CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N",,,,,,,,,"cpe:2.3:o:apple:macos:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-27878","CWE-120",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",6.7 6.5,"MEDIUM" "MEDIUM","CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:apple:macos:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-27886","NVD-CWE-noinfo" "CWE-783",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",5.5 7.5,"MEDIUM" "HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N",,,,,,,,,"cpe:2.3:o:apple:macos:*:*:*:*:*:*:*:*"
"Analyzed","CVE-2024-27888","CWE-276" "CWE-281",,,,,"nvd@nist.gov" "134c704f-9b21-4f2e-91b3-4a467353bcc0",5.5 7.1,"MEDIUM" "HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N" "CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N",,,,,,,,,"cpe:2.3:o:apple:macos:*:*:*:*:*:*:*:*"
