"Modified","CVE-2015-3833","CWE-284",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:N/A:N","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3834","CWE-189",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3835","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3836","CWE-189",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3837","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3842","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3843","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3844","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3845","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3849","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3858","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3860","CWE-284",,,,,,,,,,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3861","CWE-189",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3863","CWE-189",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-3864","CWE-189",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-6575","CWE-189",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-1335","CWE-59",,,,,,,,,,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:linuxcontainers:lxc:*:*:*:*:*:*:*:*" "cpe:2.3:a:linuxcontainers:lxc:1.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:linuxcontainers:lxc:1.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:linuxcontainers:lxc:1.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:linuxcontainers:lxc:1.1.3:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:14.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:15.04:*:*:*:*:*:*:*"
"Modified","CVE-2015-1338","CWE-59",,,,,,,,,,,,,"nvd@nist.gov",7.2,HIGH,"AV:L/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:apport_project:apport:*:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:12.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:14.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:15.04:*:*:*:*:*:*:*"
"Modified","CVE-2015-7236","NVD-CWE-Other",,,,,,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:rpcbind_project:rpcbind:*:*:*:*:*:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:12.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:14.04:*:*:*:lts:*:*:*" "cpe:2.3:o:canonical:ubuntu_linux:15.04:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:7.0:*:*:*:*:*:*:*" "cpe:2.3:o:oracle:solaris:10:*:*:*:*:*:*:*" "cpe:2.3:o:oracle:solaris:11.3:*:*:*:*:*:*:*"
"Modified","CVE-2015-7311","CWE-17",,,,,,,,,,,,,"nvd@nist.gov",3.6,LOW,"AV:L/AC:L/Au:N/C:N/I:P/A:P","cpe:2.3:o:xen:xen:4.1.0:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.1:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.2:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.3:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.4:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.5:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.1.6.1:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.2.0:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.2.1:-:*:*:*:*:x86:*" "cpe:2.3:o:xen:xen:4.2.2:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.2.3:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.2.4:*:*:*:*:*:x86:*" "cpe:2.3:o:xen:xen:4.2.5:*:*:*:*:*:x86:*" "cpe:2.3:o:xen:xen:4.3.0:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.3.1:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.3.2:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.3.3:*:*:*:*:*:x86:*" "cpe:2.3:o:xen:xen:4.3.4:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.4.0:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.4.0:rc1:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.4.1:-:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.5.0:*:*:*:*:*:*:*" "cpe:2.3:o:xen:xen:4.5.1:*:*:*:*:*:*:*"
"Modified","CVE-2015-7612","CWE-352",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:mcafee:vulnerability_manager:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-2858","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:datalex:airline_booking_software:-:*:*:*:*:*:*:*"
"Modified","CVE-2015-3876","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-4546","CWE-22",,,,,,,,,,,,,"nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:C/I:N/A:N","cpe:2.3:a:emc:rsa_certificate_manager:*:*:*:*:*:*:*:*" "cpe:2.3:a:emc:rsa_onestep:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-6602","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:google:android:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-5653","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:canarylabs:trendweb:*:*:*:*:*:*:*:*"
"Modified","CVE-2015-6308","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:N/A:P","cpe:2.3:o:cisco:nx-os:6.0\\(2\\)u6\\(0.46\\):*:*:*:*:*:*:*"
"Modified","CVE-2015-6309","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:L/Au:S/C:N/I:N/A:C","cpe:2.3:h:cisco:email_security_appliance:9.6.0-042:*:*:*:*:*:*:*" "cpe:2.3:o:cisco:email_security_appliance_firmware:8.5.6-106:*:*:*:*:*:*:*"
"Modified","CVE-2014-8916","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:ibm:openpages_grc_platform:6.2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.0.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.1.0.0:*:*:*:*:*:*:*"
"Modified","CVE-2015-0141","CWE-284",,,,,,,,,,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:P/A:N","cpe:2.3:a:ibm:openpages_grc_platform:6.2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.0.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.1.0.0:*:*:*:*:*:*:*"
"Modified","CVE-2015-0142","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:N/A:P","cpe:2.3:a:ibm:openpages_grc_platform:6.2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.0.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.1.0.0:*:*:*:*:*:*:*"
"Modified","CVE-2015-0143","CWE-200",,,,,,,,,,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:P/I:N/A:N","cpe:2.3:a:ibm:openpages_grc_platform:6.2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.0.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.1.0.0:*:*:*:*:*:*:*"
"Modified","CVE-2015-0144","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:ibm:openpages_grc_platform:6.2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.0.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.1.0.0:*:*:*:*:*:*:*"
"Modified","CVE-2015-0145","CWE-352",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:ibm:openpages_grc_platform:6.2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:6.2.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.0.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:openpages_grc_platform:7.1.0.0:*:*:*:*:*:*:*"
"Modified","CVE-2015-0195","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:ibm:content_template_catalog:*:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_portal:8.0.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_portal:8.0.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:content_template_catalog:*:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:websphere_portal:8.5.0.0:*:*:*:*:*:*:*"
"Modified","CVE-2015-1888","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:ibm:content_navigator:2.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:content_navigator:2.0.3:*:*:*:*:*:*:*"
"Modified","CVE-2015-4955","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:ibm:business_process_manager:8.0.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.0.0:*:*:*:advanced:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.0.0:*:*:*:express:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.0.0:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.0:*:*:*:advanced:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.0:*:*:*:express:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.0:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.1:*:*:*:advanced:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.1:*:*:*:express:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.1:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.2:*:*:*:advanced:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.2:*:*:*:express:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.2:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.3:*:*:*:advanced:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.3:*:*:*:express:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.0.1.3:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.0.0:*:*:*:advanced:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.0.0:*:*:*:express:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.0.0:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.0.1:*:*:*:advanced:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.0.1:*:*:*:express:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.0.1:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.5.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.5.0:*:*:*:advanced:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.5.0:*:*:*:express:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.5.0:*:*:*:standard:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.6.0:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.6.0:*:*:*:advanced:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.6.0:*:*:*:express:*:*:*" "cpe:2.3:a:ibm:business_process_manager:8.5.6.0:*:*:*:standard:*:*:*"
"Modified","CVE-2015-5651","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:dotclear:dotclear:*:*:*:*:*:*:*:*"
