"Analyzed","CVE-2021-47250","CWE-401",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc6:*:*:*:*:*:*"
"Analyzed","CVE-2021-47253","CWE-401",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*"
"Analyzed","CVE-2021-47254","CWE-416",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*"
"Analyzed","CVE-2021-47260","CWE-476",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47264","CWE-476",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47266","CWE-476",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47268","NVD-CWE-noinfo",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47269","CWE-476",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47270","CWE-476",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47273","CWE-476",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47278","CWE-416",,,,,"nvd@nist.gov",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47279","CWE-476",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47280","CWE-367" "CWE-416",,,,,"nvd@nist.gov",7,"HIGH","CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47281","CWE-416",,,,,"nvd@nist.gov",7,"HIGH","CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47283","CWE-772",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.13:rc5:*:*:*:*:*:*"
"Analyzed","CVE-2021-47287","CWE-401",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc2:*:*:*:*:*:*"
"Analyzed","CVE-2021-47288","CWE-125",,,,,"nvd@nist.gov",7.1,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc2:*:*:*:*:*:*"
"Analyzed","CVE-2021-47289","CWE-476",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc2:*:*:*:*:*:*"
"Analyzed","CVE-2021-47290","CWE-476",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc2:*:*:*:*:*:*"
"Analyzed","CVE-2021-47291","CWE-125",,,,,"nvd@nist.gov",7.1,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc2:*:*:*:*:*:*"
"Analyzed","CVE-2021-47292","CWE-401",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc2:*:*:*:*:*:*"
"Analyzed","CVE-2021-47298","CWE-401",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc2:*:*:*:*:*:*"
"Analyzed","CVE-2021-47299","CWE-416",,,,,"nvd@nist.gov",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:5.14:rc2:*:*:*:*:*:*"
