"Modified","CVE-2018-25004","CWE-20" "CWE-20",,,,,"cna@mongodb.com" "nvd@nist.gov",4.9 4.9,"MEDIUM" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H" "CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:N/A:P","cpe:2.3:a:mongodb:mongodb:*:*:*:*:*:*:*:*" "cpe:2.3:a:mongodb:mongodb:*:*:*:*:*:*:*:*"
"Modified","CVE-2020-36240","NVD-CWE-noinfo",,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:atlassian:crowd:*:*:*:*:*:*:*:*" "cpe:2.3:a:atlassian:crowd:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-22114","CWE-22",,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:P/A:N","cpe:2.3:a:vmware:spring_integration_zip:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-25914","CWE-1321",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:fireblink:object-collider:*:*:*:*:*:node.js:*:*"
"Modified","CVE-2021-21515","CWE-79" "CWE-79",,,,,"security_alert@emc.com" "nvd@nist.gov",9 5.4,"CRITICAL" "MEDIUM","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:P/A:N","cpe:2.3:a:dell:emc_sourceone:*:*:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_sourceone:7.2:-:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_sourceone:7.2:sp1:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_sourceone:7.2:sp2:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_sourceone:7.2:sp3:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_sourceone:7.2:sp4:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_sourceone:7.2:sp5:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_sourceone:7.2:sp6:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_sourceone:7.2:sp7:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_sourceone:7.2:sp8:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_sourceone:7.2:sp9:*:*:*:*:*:*"
"Modified","CVE-2021-21517","CWE-611" "CWE-611",,,,,"security_alert@emc.com" "nvd@nist.gov",7.2 7.2,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:N/A:L" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:N/A:L",,,,,"nvd@nist.gov",6.4,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:P","cpe:2.3:a:dell:emc_srs_policy_manager:6.6:*:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_srs_policy_manager:6.8.3:*:*:*:*:*:*:*" "cpe:2.3:a:dell:emc_srs_policy_manager:6.9.0:*:*:*:*:*:*:*"
"Modified","CVE-2021-27317","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:doctor_appointment_system_project:doctor_appointment_system:1.0:*:*:*:*:*:*:*"
"Modified","CVE-2021-27318","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:doctor_appointment_system_project:doctor_appointment_system:1.0:*:*:*:*:*:*:*"
"Modified","CVE-2021-3332","CWE-287",,,,,"nvd@nist.gov",5.3,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:wpserveur:wps_hide_login:1.6.1:*:*:*:*:wordpress:*:*"
"Modified","CVE-2021-26475","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:eprints:eprints:3.4.2:*:*:*:*:*:*:*"
"Modified","CVE-2021-26476","CWE-78",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:eprints:eprints:3.4.2:*:*:*:*:*:*:*"
"Modified","CVE-2021-26702","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:eprints:eprints:3.4.2:*:*:*:*:*:*:*"
"Modified","CVE-2021-26703","CWE-611",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:eprints:eprints:3.4.2:*:*:*:*:*:*:*"
"Modified","CVE-2021-26704","CWE-78",,,,,"nvd@nist.gov",8.8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.5,MEDIUM,"AV:N/AC:L/Au:S/C:P/I:P/A:P","cpe:2.3:a:eprints:eprints:3.4.2:*:*:*:*:*:*:*"
"Modified","CVE-2021-27876","CWE-287",,,,,"cve@mitre.org" "nvd@nist.gov",8.1 8.1,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:S/C:C/I:P/A:N","cpe:2.3:a:veritas:backup_exec:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-27877","CWE-287",,,,,"cve@mitre.org" "nvd@nist.gov",8.2 9.8,"HIGH" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:veritas:backup_exec:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-27878","CWE-287",,,,,"cve@mitre.org" "nvd@nist.gov",8.8 8.8,"HIGH" "HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H" "CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",9,HIGH,"AV:N/AC:L/Au:S/C:C/I:C/A:C","cpe:2.3:a:veritas:backup_exec:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-3342","CWE-78",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:eprints:eprints:3.4.2:*:*:*:*:*:*:*"
"Modified","CVE-2021-27884","CWE-330",,,,,"nvd@nist.gov",5.1,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N",,,,,"nvd@nist.gov",3.6,LOW,"AV:L/AC:L/Au:N/C:P/I:P/A:N","cpe:2.3:a:ymfe:yapi:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-27886","CWE-78",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:docker_dashboard_project:docker_dashboard:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-25306","CWE-120",,,,,"nvd@nist.gov",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,"nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:o:gigaset:dx600a_firmware:v41.00-175:*:*:*:*:*:*:*" "cpe:2.3:h:gigaset:dx600a:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-25309","CWE-307" "CWE-521",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:o:gigaset:dx600a_firmware:v41.00-175:*:*:*:*:*:*:*" "cpe:2.3:h:gigaset:dx600a:-:*:*:*:*:*:*:*"
"Modified","CVE-2021-27731","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:accellion:fta:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-27804","CWE-787",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:libjxl_project:libjxl:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-27888","CWE-79",,,,,"nvd@nist.gov",6.1,"MEDIUM","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:zend:zendto:*:*:*:*:*:*:*:*" "cpe:2.3:a:zend:zendto:6.06-1:beta:*:*:*:*:*:*" "cpe:2.3:a:zend:zendto:6.06-2:beta:*:*:*:*:*:*" "cpe:2.3:a:zend:zendto:6.06-3:beta:*:*:*:*:*:*"
"Modified","CVE-2021-27730","CWE-74",,,,,"nvd@nist.gov",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:accellion:fta:*:*:*:*:*:*:*:*"
"Modified","CVE-2021-21320","CWE-345",,,,,"security-advisories@github.com" "nvd@nist.gov",2.6 4.3,"LOW" "MEDIUM","CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:L/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N",,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:matrix-react-sdk_project:matrix-react-sdk:*:*:*:*:*:node.js:*:*"
"Modified","CVE-2021-21321","CWE-20",,,,,"security-advisories@github.com" "nvd@nist.gov",10 10,"CRITICAL" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:fastify-reply-from_project:fastify-reply-from:*:*:*:*:*:node.js:*:*"
"Modified","CVE-2021-21322","CWE-20",,,,,"security-advisories@github.com" "nvd@nist.gov",10 9.8,"CRITICAL" "CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:N" "CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:fastify-http-proxy_project:fastify-http-proxy:*:*:*:*:*:node.js:*:*"
"Modified","CVE-2021-27901","NVD-CWE-noinfo",,,,,"nvd@nist.gov",6.8,"MEDIUM","CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",4.6,MEDIUM,"AV:L/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:o:google:android:11.0:*:*:*:*:*:*:*"
