"Modified","CVE-2006-0031","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",5.1,MEDIUM,"AV:N/AC:H/Au:N/C:P/I:P/A:P","cpe:2.3:a:microsoft:office:2000:sp3:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2003:sp1:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2003:sp2:*:*:*:*:*:*" "cpe:2.3:a:microsoft:office:2004:*:mac:*:*:*:*:*" "cpe:2.3:a:microsoft:office:v.x:*:mac:*:*:*:*:*" "cpe:2.3:a:microsoft:office:xp:sp3:*:*:*:*:*:*"
"Modified","CVE-2006-0038","CWE-189",,,,,,,,,,,,,"nvd@nist.gov",6.9,MEDIUM,"AV:L/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:o:linux:linux_kernel:2.6.0:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test10:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test11:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test5:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test6:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test7:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test8:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.0:test9:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.1:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.1:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.1:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.2:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.3:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.4:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.5:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.6:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.6:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.7:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.7:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.8:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.8:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.8:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.8:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.9:2.6.20:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.10:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.10:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.11:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.11:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.11:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.11:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.11.5:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.11.6:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.11.7:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.11.8:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.11.11:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.11.12:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.12:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.12:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.12:rc5:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.12.1:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.12.2:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.12.3:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.12.4:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.12.5:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.12.6:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.13:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.13:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.13:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.13:rc6:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.13:rc7:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.13.1:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.13.2:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.13.3:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.13.4:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.14:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.14:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.14:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.14:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.14:rc4:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.14.1:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.14.2:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.14.3:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.14.4:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.14.5:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.15:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.15:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.15:rc2:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.15:rc3:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.15.1:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.15.2:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.15.3:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.15.4:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.15.5:*:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6.16:rc1:*:*:*:*:*:*" "cpe:2.3:o:linux:linux_kernel:2.6_test9_cvs:*:*:*:*:*:*:*"
"Modified","CVE-2006-0040","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:gnome:evolution:2.4.2.1:*:*:*:*:*:*:*"
"Modified","CVE-2006-0047","CWE-20" "CWE-399",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:freeciv:freeciv:2.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:freeciv:freeciv:2.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:freeciv:freeciv:2.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:freeciv:freeciv:2.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:freeciv:freeciv:2.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:freeciv:freeciv:2.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:freeciv:freeciv:2.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:freeciv:freeciv:2.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:freeciv:freeciv:2.0.7a:*:*:*:*:*:*:*"
"Modified","CVE-2006-0049","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:P/A:N","cpe:2.3:a:gnu:privacy_guard:1.0:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.0.3b:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.2:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.2.2:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.2.2:rc1:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.2.4:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.2.5:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.2.6:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.2.7:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.3.3:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.3.4:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.4:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.4.1:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.4.2:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:privacy_guard:1.4.2.1:*:*:*:*:*:*:*"
"Modified","CVE-2006-0050","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",1.2,LOW,"AV:L/AC:H/Au:N/C:N/I:P/A:N","cpe:2.3:o:debian:debian_linux:3.0:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:alpha:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:arm:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:hppa:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:ia-32:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:ia-64:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:m68k:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:mips:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:mipsel:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:ppc:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:s-390:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.0:*:sparc:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:*:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:alpha:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:amd64:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:arm:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:hppa:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:ia-32:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:ia-64:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:m68k:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:mips:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:mipsel:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:ppc:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:s-390:*:*:*:*:*" "cpe:2.3:o:debian:debian_linux:3.1:*:sparc:*:*:*:*:*"
"Modified","CVE-2006-0052","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:gnu:mailman:1.0:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:1.1:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0:beta3:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0:beta4:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0:beta5:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.8:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.9:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.10:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.11:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.12:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.13:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.0.14:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.3:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.4:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1.5:*:*:*:*:*:*:*" "cpe:2.3:a:gnu:mailman:2.1b1:*:*:*:*:*:*:*"
"Modified","CVE-2006-0058","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",7.6,HIGH,"AV:N/AC:H/Au:N/C:C/I:C/A:C","cpe:2.3:a:sendmail:sendmail:8.13.0:*:*:*:*:*:*:*" "cpe:2.3:a:sendmail:sendmail:8.13.1:*:*:*:*:*:*:*" "cpe:2.3:a:sendmail:sendmail:8.13.2:*:*:*:*:*:*:*" "cpe:2.3:a:sendmail:sendmail:8.13.3:*:*:*:*:*:*:*" "cpe:2.3:a:sendmail:sendmail:8.13.4:*:*:*:*:*:*:*" "cpe:2.3:a:sendmail:sendmail:8.13.5:*:*:*:*:*:*:*"
"Modified","CVE-2006-0323","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:realnetworks:helix_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:realnetworks:realone_player:*:*:*:*:*:*:*:*" "cpe:2.3:a:realnetworks:realplayer:10.0:gold:*:*:*:*:*:*" "cpe:2.3:a:realnetworks:realplayer:10.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:realnetworks:realplayer:10.5:*:*:*:*:*:*:*" "cpe:2.3:a:realnetworks:rhapsody:3:*:*:*:*:*:*:*"
"Modified","CVE-2006-0383","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:o:apple:mac_os_x:10.3:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.3.1:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.3.2:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.3.3:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.3.4:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.3.5:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.3.6:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.3.7:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.3.8:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.3.9:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.4:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.4.1:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.4.2:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.4.3:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.4.4:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.4.5:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.3:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.3.1:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.3.2:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.3.3:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.3.4:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.3.5:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.3.6:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.3.7:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.3.8:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.3.9:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.4:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.4.1:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.4.2:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.4.3:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.4.4:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x_server:10.4.5:*:*:*:*:*:*:*"
