"Modified","CVE-2011-3073","CWE-416",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:itunes:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:safari:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:iphone_os:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3074","CWE-416",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:itunes:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:safari:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:iphone_os:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3075","CWE-416",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:itunes:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:safari:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:iphone_os:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3076","CWE-416",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:itunes:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:safari:*:*:*:*:*:*:*:*" "cpe:2.3:o:apple:iphone_os:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3077","CWE-416",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3175","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:novell:zenworks_configuration_management:11.1:*:*:*:*:*:*:*" "cpe:2.3:a:novell:zenworks_configuration_management:11.1a:*:*:*:*:*:*:*"
"Modified","CVE-2011-3176","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:novell:zenworks_configuration_management:11.1:*:*:*:*:*:*:*" "cpe:2.3:a:novell:zenworks_configuration_management:11.1a:*:*:*:*:*:*:*"
"Modified","CVE-2011-3846","CWE-352",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:hp:system_management_homepage:6.2.2.7:*:*:*:*:*:*:*"
"Modified","CVE-2011-4042","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:arcinfo:frontvue:*:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:8.2:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:9.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:10.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:plantvue:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-4043","CWE-189",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:arcinfo:frontvue:-:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:8.2:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:9.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:10.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:plantvue:-:*:*:*:*:*:*:*"
"Modified","CVE-2011-4044","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",5.8,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:P","cpe:2.3:a:arcinfo:frontvue:-:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:8.2:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:9.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:10.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:plantvue:-:*:*:*:*:*:*:*"
"Modified","CVE-2011-4045","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:arcinfo:frontvue:-:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:8.2:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:9.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:pcvue:10.0:*:*:*:*:*:*:*" "cpe:2.3:a:arcinfo:plantvue:-:*:*:*:*:*:*:*"
"Modified","CVE-2011-4188","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",4,LOW,"AV:N/AC:L/Au:S/C:N/I:N/A:P","cpe:2.3:a:novell:imanager:*:*:*:*:*:*:*:*" "cpe:2.3:a:novell:imanager:1.5:*:*:*:*:*:*:*" "cpe:2.3:a:novell:imanager:2.0:*:*:*:*:*:*:*" "cpe:2.3:a:novell:imanager:2.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:novell:imanager:2.5:*:*:*:*:*:*:*" "cpe:2.3:a:novell:imanager:2.6.0:*:*:*:*:*:*:*" "cpe:2.3:a:novell:imanager:2.7.0:*:*:*:*:*:*:*" "cpe:2.3:a:novell:imanager:2.7.3:*:*:*:*:*:*:*" "cpe:2.3:a:novell:imanager:2.7.3:ftf4:*:*:*:*:*:*" "cpe:2.3:a:novell:imanager:2.7.3:sp3:*:*:*:*:*:*"
"Modified","CVE-2011-4535","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:craig_peterson:turbopower_abbrevia:*:*:*:*:*:*:*:*" "cpe:2.3:a:scadatec:modbustagserver:*:*:*:*:*:*:*:*" "cpe:2.3:a:scadatec:scadaphone:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-4871","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:opcsystems:opcsystems.net:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-4874","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",7.9,HIGH,"AV:A/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:microsys:promotic:*:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.8:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.9:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.10:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.11:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.12:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.0.13:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.1.3:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.1.4:*:*:*:*:*:*:*" "cpe:2.3:a:microsys:promotic:8.1.5:*:*:*:*:*:*:*"
"Modified","CVE-2011-4880","CWE-22",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:P/I:N/A:N","cpe:2.3:a:atvise:webmi2ads:*:*:*:*:*:*:*:*" "cpe:2.3:a:atvise:webmi2ads:1.0:*:*:*:*:*:*:*" "cpe:2.3:a:atvise:webmi2ads:2.0:*:*:*:*:*:*:*"
"Modified","CVE-2011-4881","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:atvise:webmi2ads:*:*:*:*:*:*:*:*" "cpe:2.3:a:atvise:webmi2ads:1.0:*:*:*:*:*:*:*" "cpe:2.3:a:atvise:webmi2ads:2.0:*:*:*:*:*:*:*"
"Modified","CVE-2011-5000","CWE-189",,,,,,,,,,,,,"nvd@nist.gov",3.5,LOW,"AV:N/AC:M/Au:S/C:N/I:N/A:P","cpe:2.3:a:openbsd:openssh:*:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:1.2:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:1.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:1.2.2:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:1.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:1.2.27:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:1.3:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:1.5:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:1.5.7:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:1.5.8:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.0:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.0.1p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.0.2p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.0p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.1p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.2:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.2.2:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.2.2p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.2.3p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.3:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.3p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.4:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.4p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.5:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.5p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.6:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.6.1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.6.1p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.6.1p2:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.7:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.7.1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.7.1p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.7.1p2:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.8:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.8.1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.8.1p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.9:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.9.1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:3.9.1p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.0:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.0p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.1p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.2:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.2p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.3:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.3p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.3p2:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.4:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.4p1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.5:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.6:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.7:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.8:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:4.9:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:5.0:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:5.1:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:5.2:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:5.3:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:5.4:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:5.5:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:5.6:*:*:*:*:*:*:*" "cpe:2.3:a:openbsd:openssh:5.7:*:*:*:*:*:*:*"
